Country,Date,Deaths
Portugal,2020W07,0.0
Qatar,2020W07,0.0
Romania,2020W07,0.0
Russia,2020W07,0.0
Rwanda,2020W07,0.0
Saint Kitts and Nevis,2020W07,0.0
Saint Lucia,2020W07,0.0
Saint Vincent and the Grenadines,2020W07,0.0
Samoa,2020W07,0.0
San Marino,2020W07,0.0
Sao Tome and Principe,2020W07,0.0
Saudi Arabia,2020W07,0.0
Senegal,2020W07,0.0
Serbia,2020W07,0.0
Seychelles,2020W07,0.0
Sierra Leone,2020W07,0.0
Singapore,2020W07,0.0
Slovakia,2020W07,0.0
Slovenia,2020W07,0.0
Solomon Islands,2020W07,0.0
Somalia,2020W07,0.0
South Africa,2020W07,0.0
South Sudan,2020W07,0.0
Spain,2020W07,0.0
Sri Lanka,2020W07,0.0
Sudan,2020W07,0.0
Summer Olympics 2020,2020W07,0.0
Suriname,2020W07,0.0
Sweden,2020W07,0.0
Switzerland,2020W07,0.0
Syria,2020W07,0.0
Taiwan*,2020W07,1.0
Tajikistan,2020W07,0.0
Tanzania,2020W07,0.0
Thailand,2020W07,0.0
Timor-Leste,2020W07,0.0
Togo,2020W07,0.0
Tonga,2020W07,0.0
Trinidad and Tobago,2020W07,0.0
Tunisia,2020W07,0.0
Turkey,2020W07,0.0
Tuvalu,2020W07,0.0
US,2020W07,0.0
Uganda,2020W07,0.0
Ukraine,2020W07,0.0
United Arab Emirates,2020W07,0.0
United Kingdom,2020W07,1.0
Uruguay,2020W07,0.0
Uzbekistan,2020W07,0.0
Vanuatu,2020W07,0.0
Venezuela,2020W07,0.0
Vietnam,2020W07,0.0
West Bank and Gaza,2020W07,0.0
Winter Olympics 2022,2020W07,0.0
Yemen,2020W07,0.0
Zambia,2020W07,0.0
Zimbabwe,2020W07,0.0
Afghanistan,2020W08,0.0
Albania,2020W08,0.0
Algeria,2020W08,0.0
Andorra,2020W08,0.0
Angola,2020W08,0.0
Antarctica,2020W08,0.0
Antigua and Barbuda,2020W08,0.0
Argentina,2020W08,0.0
Armenia,2020W08,0.0
Austria,2020W08,0.0
Azerbaijan,2020W08,0.0
Bahamas,2020W08,0.0
Bahrain,2020W08,0.0
Bangladesh,2020W08,0.0
Barbados,2020W08,0.0
Belarus,2020W08,0.0
Belgium,2020W08,0.0
Belize,2020W08,0.0
Benin,2020W08,0.0
Bhutan,2020W08,0.0
Bolivia,2020W08,0.0
Bosnia and Herzegovina,2020W08,0.0
Botswana,2020W08,0.0
Brazil,2020W08,0.0
Brunei,2020W08,0.0
Bulgaria,2020W08,0.0
Burkina Faso,2020W08,0.0
Burma,2020W08,0.0
Burundi,2020W08,0.0
Cabo Verde,2020W08,0.0
Cambodia,2020W08,0.0
Cameroon,2020W08,0.0
Central African Republic,2020W08,0.0
Chad,2020W08,0.0
Chile,2020W08,0.0
Colombia,2020W08,0.0
Comoros,2020W08,0.0
Congo (Brazzaville),2020W08,0.0
Congo (Kinshasa),2020W08,0.0
Costa Rica,2020W08,0.0
Cote d'Ivoire,2020W08,0.0
Croatia,2020W08,0.0
Cuba,2020W08,0.0
Cyprus,2020W08,0.0
Czechia,2020W08,0.0
Denmark,2020W08,0.0
Diamond Princess,2020W08,4.0
Djibouti,2020W08,0.0
Dominica,2020W08,0.0
Dominican Republic,2020W08,0.0
Ecuador,2020W08,0.0
Egypt,2020W08,0.0
El Salvador,2020W08,0.0
Equatorial Guinea,2020W08,0.0
Eritrea,2020W08,0.0
Estonia,2020W08,0.0
Eswatini,2020W08,0.0
Ethiopia,2020W08,0.0
Fiji,2020W08,0.0
Finland,2020W08,0.0
France,2020W08,1.0
Gabon,2020W08,0.0
Gambia,2020W08,0.0
Georgia,2020W08,0.0
Germany,2020W08,0.0
Ghana,2020W08,0.0
Greece,2020W08,0.0
Grenada,2020W08,0.0
Guatemala,2020W08,0.0
Guinea,2020W08,0.0
Guinea-Bissau,2020W08,0.0
Guyana,2020W08,0.0
Haiti,2020W08,0.0
Holy See,2020W08,0.0
Honduras,2020W08,0.0
Hungary,2020W08,0.0
Iceland,2020W08,0.0
India,2020W08,0.0
Indonesia,2020W08,0.0
Iran,2020W08,38.0
Iraq,2020W08,0.0
Ireland,2020W08,0.0
Israel,2020W08,0.0
Italy,2020W08,27.0
Jamaica,2020W08,0.0
Japan,2020W08,4.0
Jordan,2020W08,0.0
Kazakhstan,2020W08,0.0
Kenya,2020W08,0.0
Kiribati,2020W08,0.0
"Korea, North",2020W08,0.0
"Korea, South",2020W08,14.0
Kosovo,2020W08,0.0
Kuwait,2020W08,0.0
Kyrgyzstan,2020W08,0.0
Laos,2020W08,0.0
Latvia,2020W08,0.0
Lebanon,2020W08,0.0
Lesotho,2020W08,0.0
Liberia,2020W08,0.0
Libya,2020W08,0.0
Liechtenstein,2020W08,0.0
Lithuania,2020W08,0.0
Luxembourg,2020W08,0.0
MS Zaandam,2020W08,0.0
Madagascar,2020W08,0.0
Malawi,2020W08,0.0
Malaysia,2020W08,0.0
Maldives,2020W08,0.0
Mali,2020W08,0.0
Malta,2020W08,0.0
Marshall Islands,2020W08,0.0
Mauritania,2020W08,0.0
Mauritius,2020W08,0.0
Mexico,2020W08,0.0
Micronesia,2020W08,0.0
Moldova,2020W08,0.0
Monaco,2020W08,0.0
Mongolia,2020W08,0.0
Montenegro,2020W08,0.0
Morocco,2020W08,0.0
Mozambique,2020W08,0.0
Namibia,2020W08,0.0
Nauru,2020W08,0.0
Nepal,2020W08,0.0
Netherlands,2020W08,0.0
New Zealand,2020W08,0.0
Nicaragua,2020W08,0.0
Niger,2020W08,0.0
Nigeria,2020W08,0.0
North Macedonia,2020W08,0.0
Norway,2020W08,0.0
Oman,2020W08,0.0
Pakistan,2020W08,0.0
Palau,2020W08,0.0
Panama,2020W08,0.0
Papua New Guinea,2020W08,0.0
Paraguay,2020W08,0.0
Peru,2020W08,0.0
Philippines,2020W08,0.0
Poland,2020W08,0.0
Portugal,2020W08,0.0
Qatar,2020W08,0.0
Romania,2020W08,0.0
Russia,2020W08,0.0
Rwanda,2020W08,0.0
Saint Kitts and Nevis,2020W08,0.0
Saint Lucia,2020W08,0.0
Saint Vincent and the Grenadines,2020W08,0.0
Samoa,2020W08,0.0
San Marino,2020W08,1.0
Sao Tome and Principe,2020W08,0.0
Saudi Arabia,2020W08,0.0
Senegal,2020W08,0.0
Serbia,2020W08,0.0
Seychelles,2020W08,0.0
Sierra Leone,2020W08,0.0
Singapore,2020W08,0.0
Slovakia,2020W08,0.0
Slovenia,2020W08,0.0
Solomon Islands,2020W08,0.0
Somalia,2020W08,0.0
South Africa,2020W08,0.0
South Sudan,2020W08,0.0
Spain,2020W08,0.0
Sri Lanka,2020W08,0.0
Sudan,2020W08,0.0
Summer Olympics 2020,2020W08,0.0
Suriname,2020W08,0.0
Sweden,2020W08,0.0
Switzerland,2020W08,0.0
Syria,2020W08,0.0
Taiwan*,2020W08,0.0
Tajikistan,2020W08,0.0
Tanzania,2020W08,0.0
Thailand,2020W08,0.0
Timor-Leste,2020W08,0.0
Togo,2020W08,0.0
Tonga,2020W08,0.0
Trinidad and Tobago,2020W08,0.0
Tunisia,2020W08,0.0
Turkey,2020W08,0.0
Tuvalu,2020W08,0.0
US,2020W08,1.0
Uganda,2020W08,0.0
Ukraine,2020W08,0.0
United Arab Emirates,2020W08,0.0
United Kingdom,2020W08,0.0
Uruguay,2020W08,0.0
Uzbekistan,2020W08,0.0
Vanuatu,2020W08,0.0
Venezuela,2020W08,0.0
Vietnam,2020W08,0.0
West Bank and Gaza,2020W08,0.0
Winter Olympics 2022,2020W08,0.0
Yemen,2020W08,0.0
Zambia,2020W08,0.0
Zimbabwe,2020W08,0.0
Afghanistan,2020W09,0.0
Albania,2020W09,0.0
Algeria,2020W09,0.0
Andorra,2020W09,0.0
Angola,2020W09,0.0
Antarctica,2020W09,0.0
Antigua and Barbuda,2020W09,0.0
Argentina,2020W09,0.0
Armenia,2020W09,0.0
Austria,2020W09,0.0
Azerbaijan,2020W09,0.0
Bahamas,2020W09,0.0
Bahrain,2020W09,0.0
Bangladesh,2020W09,0.0
Barbados,2020W09,0.0
Belarus,2020W09,0.0
Belgium,2020W09,0.0
Belize,2020W09,0.0
Benin,2020W09,0.0
Bhutan,2020W09,0.0
Bolivia,2020W09,0.0
Bosnia and Herzegovina,2020W09,0.0
Botswana,2020W09,0.0
Brazil,2020W09,0.0
Brunei,2020W09,0.0
Bulgaria,2020W09,0.0
Burkina Faso,2020W09,0.0
Burma,2020W09,0.0
Burundi,2020W09,0.0
Cabo Verde,2020W09,0.0
Cambodia,2020W09,0.0
Cameroon,2020W09,0.0
Central African Republic,2020W09,0.0
Chad,2020W09,0.0
Chile,2020W09,0.0
Colombia,2020W09,0.0
Comoros,2020W09,0.0
Congo (Brazzaville),2020W09,0.0
Congo (Kinshasa),2020W09,0.0
Costa Rica,2020W09,0.0
Cote d'Ivoire,2020W09,0.0
Croatia,2020W09,0.0
Cuba,2020W09,0.0
Cyprus,2020W09,0.0
Czechia,2020W09,0.0
Denmark,2020W09,0.0
Diamond Princess,2020W09,0.0
Djibouti,2020W09,0.0
Dominica,2020W09,0.0
Dominican Republic,2020W09,0.0
Ecuador,2020W09,0.0
Egypt,2020W09,0.0
El Salvador,2020W09,0.0
Equatorial Guinea,2020W09,0.0
Eritrea,2020W09,0.0
Estonia,2020W09,0.0
Eswatini,2020W09,0.0
Ethiopia,2020W09,0.0
Fiji,2020W09,0.0
Finland,2020W09,1.0
France,2020W09,14.0
Gabon,2020W09,0.0
Gambia,2020W09,0.0
Georgia,2020W09,0.0
Germany,2020W09,0.0
Ghana,2020W09,0.0
Greece,2020W09,0.0
Grenada,2020W09,0.0
Guatemala,2020W09,0.0
Guinea,2020W09,0.0
Guinea-Bissau,2020W09,0.0
Guyana,2020W09,0.0
Haiti,2020W09,0.0
Holy See,2020W09,0.0
Honduras,2020W09,0.0
Hungary,2020W09,0.0
Iceland,2020W09,0.0
India,2020W09,0.0
Indonesia,2020W09,0.0
Iran,2020W09,102.0
Iraq,2020W09,4.0
Ireland,2020W09,0.0
Israel,2020W09,0.0
Italy,2020W09,204.0
Jamaica,2020W09,0.0
Japan,2020W09,1.0
Jordan,2020W09,0.0
Kazakhstan,2020W09,0.0
Kenya,2020W09,0.0
Kiribati,2020W09,0.0
"Korea, North",2020W09,0.0
"Korea, South",2020W09,28.0
Kosovo,2020W09,0.0
Kuwait,2020W09,0.0
Kyrgyzstan,2020W09,0.0
Laos,2020W09,0.0
Latvia,2020W09,0.0
Lebanon,2020W09,0.0
Lesotho,2020W09,0.0
Liberia,2020W09,0.0
Libya,2020W09,0.0
Liechtenstein,2020W09,0.0
Lithuania,2020W09,0.0
Luxembourg,2020W09,0.0
MS Zaandam,2020W09,0.0
Madagascar,2020W09,0.0
Malawi,2020W09,0.0
Malaysia,2020W09,0.0
Maldives,2020W09,0.0
Mali,2020W09,0.0
Malta,2020W09,0.0
Marshall Islands,2020W09,0.0
Mauritania,2020W09,0.0
Mauritius,2020W09,0.0
Mexico,2020W09,0.0
Micronesia,2020W09,0.0
Moldova,2020W09,0.0
Monaco,2020W09,0.0
Mongolia,2020W09,0.0
Montenegro,2020W09,0.0
Morocco,2020W09,0.0
Mozambique,2020W09,0.0
Namibia,2020W09,0.0
Nauru,2020W09,0.0
Nepal,2020W09,0.0
Netherlands,2020W09,1.0
New Zealand,2020W09,0.0
Nicaragua,2020W09,0.0
Niger,2020W09,0.0
Nigeria,2020W09,0.0
North Macedonia,2020W09,0.0
Norway,2020W09,0.0
Oman,2020W09,0.0
Pakistan,2020W09,0.0
Palau,2020W09,0.0
Panama,2020W09,0.0
Papua New Guinea,2020W09,0.0
Paraguay,2020W09,0.0
Peru,2020W09,1.0
Philippines,2020W09,0.0
Poland,2020W09,0.0
Portugal,2020W09,0.0
Qatar,2020W09,0.0
Romania,2020W09,0.0
Russia,2020W09,0.0
Rwanda,2020W09,0.0
Saint Kitts and Nevis,2020W09,0.0
Saint Lucia,2020W09,0.0
Saint Vincent and the Grenadines,2020W09,0.0
Samoa,2020W09,0.0
San Marino,2020W09,0.0
Sao Tome and Principe,2020W09,0.0
Saudi Arabia,2020W09,0.0
Senegal,2020W09,0.0
Serbia,2020W09,0.0
Seychelles,2020W09,0.0
Sierra Leone,2020W09,0.0
Singapore,2020W09,0.0
Slovakia,2020W09,0.0
Slovenia,2020W09,0.0
Solomon Islands,2020W09,0.0
Somalia,2020W09,0.0
South Africa,2020W09,0.0
South Sudan,2020W09,0.0
Spain,2020W09,10.0
Sri Lanka,2020W09,0.0
Sudan,2020W09,0.0
Summer Olympics 2020,2020W09,0.0
Suriname,2020W09,0.0
Sweden,2020W09,0.0
Switzerland,2020W09,1.0
Syria,2020W09,0.0
Taiwan*,2020W09,0.0
Tajikistan,2020W09,0.0
Tanzania,2020W09,0.0
Thailand,2020W09,1.0
Timor-Leste,2020W09,0.0
Togo,2020W09,0.0
Tonga,2020W09,0.0
Trinidad and Tobago,2020W09,0.0
Tunisia,2020W09,0.0
Turkey,2020W09,0.0
Tuvalu,2020W09,0.0
US,2020W09,16.0
Uganda,2020W09,0.0
Ukraine,2020W09,0.0
United Arab Emirates,2020W09,0.0
United Kingdom,2020W09,6.0
Uruguay,2020W09,0.0
Uzbekistan,2020W09,0.0
Vanuatu,2020W09,0.0
Venezuela,2020W09,0.0
Vietnam,2020W09,0.0
West Bank and Gaza,2020W09,0.0
Winter Olympics 2022,2020W09,0.0
Yemen,2020W09,0.0
Zambia,2020W09,0.0
Zimbabwe,2020W09,0.0
Afghanistan,2020W10,0.0
Albania,2020W10,1.0
Algeria,2020W10,3.0
Andorra,2020W10,0.0
Angola,2020W10,0.0
Antarctica,2020W10,0.0
Antigua and Barbuda,2020W10,0.0
Argentina,2020W10,2.0
Armenia,2020W10,0.0
Austria,2020W10,1.0
Azerbaijan,2020W10,1.0
Bahamas,2020W10,0.0
Bahrain,2020W10,0.0
Bangladesh,2020W10,0.0
Barbados,2020W10,0.0
Belarus,2020W10,0.0
Belgium,2020W10,4.0
Belize,2020W10,0.0
Benin,2020W10,0.0
Bhutan,2020W10,0.0
Bolivia,2020W10,0.0
Bosnia and Herzegovina,2020W10,0.0
Botswana,2020W10,0.0
Brazil,2020W10,0.0
Brunei,2020W10,0.0
Bulgaria,2020W10,2.0
Burkina Faso,2020W10,0.0
Burma,2020W10,0.0
Burundi,2020W10,0.0
Cabo Verde,2020W10,0.0
Cambodia,2020W10,0.0
Cameroon,2020W10,0.0
Central African Republic,2020W10,0.0
Chad,2020W10,0.0
Chile,2020W10,0.0
Colombia,2020W10,0.0
Comoros,2020W10,0.0
Congo (Brazzaville),2020W10,0.0
Congo (Kinshasa),2020W10,0.0
Costa Rica,2020W10,0.0
Cote d'Ivoire,2020W10,0.0
Croatia,2020W10,0.0
Cuba,2020W10,0.0
Cyprus,2020W10,0.0
Czechia,2020W10,0.0
Denmark,2020W10,1.0
Diamond Princess,2020W10,1.0
Djibouti,2020W10,0.0
Dominica,2020W10,0.0
Dominican Republic,2020W10,0.0
Ecuador,2020W10,2.0
Egypt,2020W10,2.0
El Salvador,2020W10,0.0
Equatorial Guinea,2020W10,0.0
Eritrea,2020W10,0.0
Estonia,2020W10,0.0
Eswatini,2020W10,0.0
Ethiopia,2020W10,0.0
Fiji,2020W10,0.0
Finland,2020W10,1.0
France,2020W10,75.0
Gabon,2020W10,0.0
Gambia,2020W10,0.0
Georgia,2020W10,0.0
Germany,2020W10,8.0
Ghana,2020W10,0.0
Greece,2020W10,3.0
Grenada,2020W10,0.0
Guatemala,2020W10,0.0
Guinea,2020W10,0.0
Guinea-Bissau,2020W10,0.0
Guyana,2020W10,1.0
Haiti,2020W10,0.0
Holy See,2020W10,0.0
Honduras,2020W10,0.0
Hungary,2020W10,0.0
Iceland,2020W10,0.0
India,2020W10,2.0
Indonesia,2020W10,5.0
Iran,2020W10,466.0
Iraq,2020W10,6.0
Ireland,2020W10,2.0
Israel,2020W10,0.0
Italy,2020W10,1208.0
Jamaica,2020W10,0.0
Japan,2020W10,15.0
Jordan,2020W10,0.0
Kazakhstan,2020W10,0.0
Kenya,2020W10,0.0
Kiribati,2020W10,0.0
"Korea, North",2020W10,0.0
"Korea, South",2020W10,28.0
Kosovo,2020W10,0.0
Kuwait,2020W10,0.0
Kyrgyzstan,2020W10,0.0
Laos,2020W10,0.0
Latvia,2020W10,0.0
Lebanon,2020W10,3.0
Lesotho,2020W10,0.0
Liberia,2020W10,0.0
Libya,2020W10,0.0
Liechtenstein,2020W10,0.0
Lithuania,2020W10,0.0
Luxembourg,2020W10,1.0
MS Zaandam,2020W10,0.0
Madagascar,2020W10,0.0
Malawi,2020W10,0.0
Malaysia,2020W10,0.0
Maldives,2020W10,0.0
Mali,2020W10,0.0
Malta,2020W10,0.0
Marshall Islands,2020W10,0.0
Mauritania,2020W10,0.0
Mauritius,2020W10,0.0
Mexico,2020W10,0.0
Micronesia,2020W10,0.0
Moldova,2020W10,0.0
Monaco,2020W10,0.0
Mongolia,2020W10,0.0
Montenegro,2020W10,0.0
Morocco,2020W10,1.0
Mozambique,2020W10,0.0
Namibia,2020W10,0.0
Nauru,2020W10,0.0
Nepal,2020W10,0.0
Netherlands,2020W10,11.0
New Zealand,2020W10,0.0
Nicaragua,2020W10,0.0
Niger,2020W10,0.0
Nigeria,2020W10,0.0
North Macedonia,2020W10,0.0
Norway,2020W10,3.0
Oman,2020W10,0.0
Pakistan,2020W10,0.0
Palau,2020W10,0.0
Panama,2020W10,1.0
Papua New Guinea,2020W10,0.0
Paraguay,2020W10,0.0
Peru,2020W10,2.0
Philippines,2020W10,7.0
Poland,2020W10,3.0
Portugal,2020W10,0.0
Qatar,2020W10,0.0
Romania,2020W10,0.0
Russia,2020W10,0.0
Rwanda,2020W10,0.0
Saint Kitts and Nevis,2020W10,0.0
Saint Lucia,2020W10,0.0
Saint Vincent and the Grenadines,2020W10,0.0
Samoa,2020W10,0.0
San Marino,2020W10,4.0
Sao Tome and Principe,2020W10,0.0
Saudi Arabia,2020W10,0.0
Senegal,2020W10,0.0
Serbia,2020W10,0.0
Seychelles,2020W10,0.0
Sierra Leone,2020W10,0.0
Singapore,2020W10,0.0
Slovakia,2020W10,0.0
Slovenia,2020W10,1.0
Solomon Islands,2020W10,0.0
Somalia,2020W10,0.0
South Africa,2020W10,0.0
South Sudan,2020W10,0.0
Spain,2020W10,185.0
Sri Lanka,2020W10,0.0
Sudan,2020W10,1.0
Summer Olympics 2020,2020W10,0.0
Suriname,2020W10,0.0
Sweden,2020W10,5.0
Switzerland,2020W10,13.0
Syria,2020W10,0.0
Taiwan*,2020W10,0.0
Tajikistan,2020W10,0.0
Tanzania,2020W10,0.0
Thailand,2020W10,0.0
Timor-Leste,2020W10,0.0
Togo,2020W10,0.0
Tonga,2020W10,0.0
Trinidad and Tobago,2020W10,0.0
Tunisia,2020W10,0.0
Turkey,2020W10,0.0
Tuvalu,2020W10,0.0
US,2020W10,41.0
Uganda,2020W10,0.0
Ukraine,2020W10,1.0
United Arab Emirates,2020W10,0.0
United Kingdom,2020W10,67.0
Uruguay,2020W10,0.0
Uzbekistan,2020W10,0.0
Vanuatu,2020W10,0.0
Venezuela,2020W10,0.0
Vietnam,2020W10,0.0
West Bank and Gaza,2020W10,0.0
Winter Olympics 2022,2020W10,0.0
Yemen,2020W10,0.0
Zambia,2020W10,0.0
Zimbabwe,2020W10,0.0
Afghanistan,2020W11,0.0
Albania,2020W11,1.0
Algeria,2020W11,12.0
Andorra,2020W11,0.0
Angola,2020W11,0.0
Antarctica,2020W11,0.0
Antigua and Barbuda,2020W11,0.0
Argentina,2020W11,2.0
Armenia,2020W11,0.0
Austria,2020W11,14.0
Azerbaijan,2020W11,0.0
Bahamas,2020W11,0.0
Bahrain,2020W11,1.0
Bangladesh,2020W11,2.0
Barbados,2020W11,0.0
Belarus,2020W11,0.0
Belgium,2020W11,63.0
Belize,2020W11,0.0
Benin,2020W11,0.0
Bhutan,2020W11,0.0
Bolivia,2020W11,0.0
Bosnia and Herzegovina,2020W11,1.0
Botswana,2020W11,0.0
Brazil,2020W11,15.0
Brunei,2020W11,0.0
Bulgaria,2020W11,1.0
Burkina Faso,2020W11,2.0
Burma,2020W11,0.0
Burundi,2020W11,0.0
Cabo Verde,2020W11,0.0
Cambodia,2020W11,0.0
Cameroon,2020W11,0.0
Central African Republic,2020W11,0.0
Chad,2020W11,0.0
Chile,2020W11,0.0
Colombia,2020W11,0.0
Comoros,2020W11,0.0
Congo (Brazzaville),2020W11,0.0
Congo (Kinshasa),2020W11,1.0
Costa Rica,2020W11,2.0
Cote d'Ivoire,2020W11,0.0
Croatia,2020W11,1.0
Cuba,2020W11,1.0
Cyprus,2020W11,0.0
Czechia,2020W11,0.0
Denmark,2020W11,12.0
Diamond Princess,2020W11,1.0
Djibouti,2020W11,0.0
Dominica,2020W11,0.0
Dominican Republic,2020W11,2.0
Ecuador,2020W11,5.0
Egypt,2020W11,8.0
El Salvador,2020W11,0.0
Equatorial Guinea,2020W11,0.0
Eritrea,2020W11,0.0
Estonia,2020W11,0.0
Eswatini,2020W11,0.0
Ethiopia,2020W11,0.0
Fiji,2020W11,0.0
Finland,2020W11,6.0
France,2020W11,471.0
Gabon,2020W11,1.0
Gambia,2020W11,0.0
Georgia,2020W11,0.0
Germany,2020W11,40.0
Ghana,2020W11,1.0
Greece,2020W11,10.0
Grenada,2020W11,0.0
Guatemala,2020W11,1.0
Guinea,2020W11,0.0
Guinea-Bissau,2020W11,0.0
Guyana,2020W11,0.0
Haiti,2020W11,0.0
Holy See,2020W11,0.0
Honduras,2020W11,0.0
Hungary,2020W11,4.0
Iceland,2020W11,7.0
India,2020W11,3.0
Indonesia,2020W11,33.0
Iran,2020W11,945.0
Iraq,2020W11,7.0
Ireland,2020W11,1.0
Israel,2020W11,1.0
Italy,2020W11,3384.0
Jamaica,2020W11,1.0
Japan,2020W11,14.0
Jordan,2020W11,0.0
Kazakhstan,2020W11,0.0
Kenya,2020W11,0.0
Kiribati,2020W11,0.0
"Korea, North",2020W11,0.0
"Korea, South",2020W11,30.0
Kosovo,2020W11,0.0
Kuwait,2020W11,0.0
Kyrgyzstan,2020W11,0.0
Laos,2020W11,0.0
Latvia,2020W11,0.0
Lebanon,2020W11,1.0
Lesotho,2020W11,0.0
Liberia,2020W11,0.0
Libya,2020W11,0.0
Liechtenstein,2020W11,0.0
Lithuania,2020W11,0.0
Luxembourg,2020W11,7.0
MS Zaandam,2020W11,0.0
Madagascar,2020W11,0.0
Malawi,2020W11,0.0
Malaysia,2020W11,7.0
Maldives,2020W11,0.0
Mali,2020W11,0.0
Malta,2020W11,0.0
Marshall Islands,2020W11,0.0
Mauritania,2020W11,0.0
Mauritius,2020W11,0.0
Mexico,2020W11,2.0
Micronesia,2020W11,0.0
Moldova,2020W11,1.0
Monaco,2020W11,0.0
Mongolia,2020W11,0.0
Montenegro,2020W11,0.0
Morocco,2020W11,2.0
Mozambique,2020W11,0.0
Namibia,2020W11,0.0
Nauru,2020W11,0.0
Nepal,2020W11,0.0
Netherlands,2020W11,124.0
New Zealand,2020W11,0.0
Nicaragua,2020W11,0.0
Niger,2020W11,0.0
Nigeria,2020W11,0.0
North Macedonia,2020W11,0.0
Norway,2020W11,4.0
Oman,2020W11,0.0
Pakistan,2020W11,5.0
Palau,2020W11,0.0
Panama,2020W11,0.0
Papua New Guinea,2020W11,0.0
Paraguay,2020W11,1.0
Peru,2020W11,27.0
Philippines,2020W11,13.0
Poland,2020W11,2.0
Portugal,2020W11,12.0
Qatar,2020W11,0.0
Romania,2020W11,0.0
Russia,2020W11,1.0
Rwanda,2020W11,0.0
Saint Kitts and Nevis,2020W11,0.0
Saint Lucia,2020W11,0.0
Saint Vincent and the Grenadines,2020W11,0.0
Samoa,2020W11,0.0
San Marino,2020W11,15.0
Sao Tome and Principe,2020W11,0.0
Saudi Arabia,2020W11,0.0
Senegal,2020W11,0.0
Serbia,2020W11,1.0
Seychelles,2020W11,0.0
Sierra Leone,2020W11,0.0
Singapore,2020W11,2.0
Slovakia,2020W11,1.0
Slovenia,2020W11,0.0
Solomon Islands,2020W11,0.0
Somalia,2020W11,0.0
South Africa,2020W11,0.0
South Sudan,2020W11,0.0
Spain,2020W11,1180.0
Sri Lanka,2020W11,0.0
Sudan,2020W11,0.0
Summer Olympics 2020,2020W11,0.0
Suriname,2020W11,0.0
Sweden,2020W11,44.0
Switzerland,2020W11,84.0
Syria,2020W11,0.0
Taiwan*,2020W11,1.0
Tajikistan,2020W11,0.0
Tanzania,2020W11,0.0
Thailand,2020W11,0.0
Timor-Leste,2020W11,0.0
Togo,2020W11,0.0
Tonga,2020W11,0.0
Trinidad and Tobago,2020W11,0.0
Tunisia,2020W11,1.0
Turkey,2020W11,9.0
Tuvalu,2020W11,0.0
US,2020W11,417.0
Uganda,2020W11,0.0
Ukraine,2020W11,2.0
United Arab Emirates,2020W11,2.0
United Kingdom,2020W11,554.0
Uruguay,2020W11,0.0
Uzbekistan,2020W11,0.0
Vanuatu,2020W11,0.0
Venezuela,2020W11,0.0
Vietnam,2020W11,0.0
West Bank and Gaza,2020W11,0.0
Winter Olympics 2022,2020W11,0.0
Yemen,2020W11,0.0
Zambia,2020W11,0.0
Zimbabwe,2020W11,0.0
Afghanistan,2020W12,2.0
Albania,2020W12,8.0
Algeria,2020W12,14.0
Andorra,2020W12,3.0
Angola,2020W12,0.0
Antarctica,2020W12,0.0
Antigua and Barbuda,2020W12,0.0
Argentina,2020W12,14.0
Armenia,2020W12,1.0
Austria,2020W12,66.0
Azerbaijan,2020W12,3.0
Bahamas,2020W12,0.0
Bahrain,2020W12,3.0
Bangladesh,2020W12,3.0
Barbados,2020W12,0.0
Belarus,2020W12,0.0
Belgium,2020W12,286.0
Belize,2020W12,0.0
Benin,2020W12,0.0
Bhutan,2020W12,0.0
Bolivia,2020W12,0.0
Bosnia and Herzegovina,2020W12,4.0
Botswana,2020W12,0.0
Brazil,2020W12,96.0
Brunei,2020W12,1.0
Bulgaria,2020W12,4.0
Burkina Faso,2020W12,9.0
Burma,2020W12,0.0
Burundi,2020W12,0.0
Cabo Verde,2020W12,1.0
Cambodia,2020W12,0.0
Cameroon,2020W12,2.0
Central African Republic,2020W12,0.0
Chad,2020W12,0.0
Chile,2020W12,6.0
Colombia,2020W12,6.0
Comoros,2020W12,0.0
Congo (Brazzaville),2020W12,0.0
Congo (Kinshasa),2020W12,5.0
Costa Rica,2020W12,0.0
Cote d'Ivoire,2020W12,0.0
Croatia,2020W12,4.0
Cuba,2020W12,2.0
Cyprus,2020W12,5.0
Czechia,2020W12,11.0
Denmark,2020W12,52.0
Diamond Princess,2020W12,2.0
Djibouti,2020W12,0.0
Dominica,2020W12,0.0
Dominican Republic,2020W12,26.0
Ecuador,2020W12,41.0
Egypt,2020W12,26.0
El Salvador,2020W12,0.0
Equatorial Guinea,2020W12,0.0
Eritrea,2020W12,0.0
Estonia,2020W12,1.0
Eswatini,2020W12,0.0
Ethiopia,2020W12,0.0
Fiji,2020W12,0.0
Finland,2020W12,19.0
France,2020W12,1749.0
Gabon,2020W12,0.0
Gambia,2020W12,1.0
Georgia,2020W12,0.0
Germany,2020W12,278.0
Ghana,2020W12,4.0
Greece,2020W12,9.0
Grenada,2020W12,0.0
Guatemala,2020W12,0.0
Guinea,2020W12,0.0
Guinea-Bissau,2020W12,0.0
Guyana,2020W12,0.0
Haiti,2020W12,0.0
Holy See,2020W12,0.0
Honduras,2020W12,1.0
Hungary,2020W12,7.0
Iceland,2020W12,1.0
India,2020W12,20.0
Indonesia,2020W12,64.0
Iran,2020W12,961.0
Iraq,2020W12,25.0
Ireland,2020W12,33.0
Israel,2020W12,12.0
